,xy,yf,prob
15856,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15857,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15858,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15859,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15860,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15861,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15862,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15863,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15864,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15865,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15866,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15867,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15868,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15869,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15870,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15871,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15872,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15873,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15874,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15875,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15876,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15877,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15878,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15879,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15880,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15881,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15882,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15883,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15884,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15885,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15886,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15887,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15888,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15889,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15890,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15891,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15892,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15893,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15894,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15895,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15896,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15897,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15898,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15899,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15900,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15901,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15902,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15903,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15904,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15905,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15906,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15907,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15908,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15909,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15910,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15911,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15912,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15913,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15914,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15915,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15916,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15917,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15918,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15919,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15920,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15921,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15922,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15923,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15924,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15925,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15926,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15927,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15928,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15929,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15930,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15931,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15932,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15933,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15934,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15935,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15936,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15937,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15938,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15939,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",1,0.008048289738430584
15940,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15941,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15942,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15943,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15944,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15945,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15946,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15947,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15948,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15949,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15950,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15951,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15952,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15953,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15954,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15955,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15956,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15957,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15958,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15959,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15960,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15961,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15962,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15963,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15964,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15965,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15966,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15967,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15968,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15969,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15970,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15971,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15972,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15973,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15974,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15975,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15976,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15977,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15978,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15979,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15980,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15981,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15982,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15983,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15984,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15985,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15986,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15987,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15988,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15989,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15990,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15991,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15992,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15993,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15994,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15995,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15996,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15997,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15998,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
15999,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16000,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16001,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16002,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16003,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16004,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16005,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16006,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16007,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16008,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16009,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16010,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16011,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16012,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16013,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16014,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16015,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16016,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16017,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16018,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16019,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16020,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16021,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16022,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16023,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16024,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16025,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16026,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16027,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16028,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16029,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16030,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16031,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16032,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16033,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16034,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16035,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16036,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16037,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16038,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16039,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16040,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16041,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16042,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16043,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16044,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16045,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16046,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16047,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16048,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16049,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16050,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16051,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16052,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16053,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16054,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16055,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16056,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16057,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16058,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16059,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16060,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16061,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16062,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16063,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16064,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16065,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16066,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16067,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16068,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16069,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16070,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16071,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16072,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16073,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16074,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16075,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16076,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16077,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",1,0.008048289738430584
16078,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16079,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16080,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16081,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16082,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16083,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16084,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16085,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16086,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16087,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16088,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16089,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16090,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16091,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16092,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16093,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16094,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16095,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16096,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16097,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16098,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16099,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16100,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16101,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16102,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16103,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16104,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16105,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16106,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16107,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16108,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
16109,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",0,0.008048289738430584
